"analysis","cancer_type","transition","gene","logFC","t","P.Value","adj.P.Val","n_early","n_late"
"metastasis","BRCA","M0s_M0l","RP11-182J1.17",-0.285314530364381,-3.58468139269197,0.000355682088649972,0.0111544688474611,231,661
"metastasis","BRCA","M0s_M0l","CTD-2377O17.1",-0.374255916551647,-3.0045611608196,0.00273355865484233,0.0344738494388347,231,661
"metastasis","BRCA","M0s_M0l","RP11-38H17.1",-0.282116741013914,-3.12379827187065,0.00184263323672022,0.0284867458881662,231,661
"metastasis","BRCA","M0s_M0l","RP1-292L20.3",-0.266727032090467,-3.36539306970058,0.000796771253444997,0.0175577035882093,231,661
"metastasis","BRCA","M0s_M0l","CTB-33O18.3",-0.512559533229279,-3.4182482050353,0.000658612991689779,0.0157528039756121,231,661
"metastasis","BRCA","M0s_M0l","RP11-1007O24.2",-0.234685628221221,-2.88710910778251,0.00398132834396359,0.0435806315957318,231,661
"metastasis","BRCA","M0s_M0l","EGOT",-0.604735271268526,-3.92314929040056,9.40706994320773e-05,0.00589814987085027,231,661
"metastasis","BRCA","M0s_M0l","RP11-180N14.1",-0.541458430110989,-4.0743074182569,5.02360694658978e-05,0.00401948360571785,231,661
"metastasis","BRCA","M0s_M0l","LINC00959",-0.292175737450402,-3.72875114165469,0.0002044961822358,0.00898312967847588,231,661
"metastasis","BRCA","M0s_M0l","CCDC13-AS1",-0.339947765936767,-3.71722188374578,0.00021390490216451,0.00898534279654796,231,661
"metastasis","BRCA","M0s_M0l","AC144831.3",-0.418268144461753,-4.1426468912467,3.75762231029174e-05,0.00341283507398254,231,661
"metastasis","BRCA","M0s_M0l","CH17-408M7.1",-0.59799173547628,-3.28826705415688,0.00104725268407733,0.0200255280982053,231,661
"metastasis","BRCA","M0s_M0l","RP11-88H9.2",-0.508603650931024,-3.47280418644381,0.000539657357845375,0.0139501427003029,231,661
"metastasis","BRCA","M0s_M0l","RP11-713C5.1",-0.550609050734818,-3.6866290342345,0.000240882846255383,0.00957972550107944,231,661
"metastasis","BRCA","M0s_M0l","RP11-76E17.3",-0.273552897265463,-3.38726775541658,0.000736611749163468,0.0165997110651312,231,661
"metastasis","BRCA","M0s_M0l","RP11-714G18.1",-0.234180739154926,-3.23968936830126,0.001240596614994,0.0224141124983191,231,661
"metastasis","BRCA","M0s_M0l","MIAT",-0.366022769874161,-2.93428506879824,0.00342833557264353,0.0397628419949015,231,661
"metastasis","BRCA","M0s_M0l","AP000695.6",-0.314220190184238,-3.06274176984862,0.00225861986278813,0.0310433212633927,231,661
"metastasis","BRCA","M0s_M0l","CTC-236F12.4",-0.61000202276604,-5.13511875446119,3.45860885899413e-07,0.000332075859161422,231,661
"metastasis","BRCA","M0s_M0l","PAXIP1-AS2",-0.20527605490535,-2.84879071220538,0.0044889072649365,0.0470669980150362,231,661
"metastasis","BRCA","M0s_M0l","RP11-378A13.1",-0.189411401512311,-2.93634606567615,0.00340585596690966,0.0396429176400059,231,661
"metastasis","BRCA","M0s_M0l","RP1-78O14.1",-0.423687128395767,-3.6999013632945,0.000228808059549116,0.00932011495896731,231,661
"metastasis","BRCA","M0s_M0l","CH17-437K3.1",-0.303193047251252,-2.97962620849768,0.00296378488144956,0.0362834211078734,231,661
"metastasis","BRCA","M0s_M0l","RP4-561L24.3",-0.291434982437977,-3.778926447575,0.000167903752799285,0.00842150091465667,231,661
"metastasis","BRCA","M0s_M0l","LINC01485",-0.416505559407262,-2.97981501374181,0.00296197697021657,0.0362834211078734,231,661
"metastasis","BRCA","M0s_M0l","RP11-678G14.3",-0.418329919841981,-2.8359597740749,0.00467156916494361,0.0483784535556024,231,661
"metastasis","BRCA","M0s_M0l","CTB-33O18.1",-0.970935383218717,-4.07980506709197,4.90838556040906e-05,0.00397460956042281,231,661
"metastasis","BRCA","M0s_M0l","LINC00863",-0.241088520266154,-3.07577408001865,0.00216319575666847,0.0304687663171686,231,661
"metastasis","BRCA","M0s_M0l","MAGI2-AS3",-0.266171003090101,-3.16532440713486,0.00160132815038909,0.0263965666823693,231,661
"metastasis","BRCA","M0s_M0l","LINC01230",-0.419883421905722,-2.91888152063985,0.0036006754121573,0.0412346110172271,231,661
"metastasis","BRCA","M0s_M0l","RP11-680F20.6",-0.685519461368765,-3.21254604094273,0.00136251603183968,0.0237856370129726,231,661
"metastasis","BRCA","M0s_M0l","AC005740.6",-0.309121226458385,-3.58016168062583,0.000361802441414452,0.0111544688474611,231,661
"metastasis","BRCA","M0s_M0l","RP11-483C6.1",-0.48933164617621,-3.65540425267182,0.000271693070018509,0.0100332369428264,231,661
"metastasis","BRCA","M0s_M0l","PRKAR2A-AS1",-0.23837732914914,-2.90311662108888,0.00378519738099097,0.042542327086355,231,661
"metastasis","BRCA","M0s_M0l","RP3-508I15.9",-0.199242875344218,-2.93603358929066,0.00340925552684473,0.0396429176400059,231,661
"metastasis","BRCA","M0s_M0l","RP11-47I22.1",-0.23967840751947,-2.82927989192179,0.00476930891681175,0.0488636055333716,231,661
"metastasis","BRCA","M0s_M0l","RP11-680C21.1",-0.372059391104634,-3.12950667650981,0.00180758686929817,0.0283850265153108,231,661
"metastasis","BRCA","M0s_M0l","LINC01330",-0.26138298142788,-3.16907166845916,0.00158105273122993,0.0263026123925652,231,661
"metastasis","BRCA","M0s_M0l","RP11-426C22.8",-0.321854541787317,-3.1479588804694,0.00169845559013869,0.0273093780414405,231,661
"metastasis","BRCA","M0s_M0l","GS1-72M22.1",-0.393387678930608,-3.26842885825322,0.00112256460048279,0.0208418692813392,231,661
"metastasis","BRCA","M0s_M0l","RP11-401O9.4",-0.498893878432989,-4.20839294674499,2.83057638301946e-05,0.00297254747973028,231,661
"metastasis","BRCA","M0s_M0l","AC007773.2",0.371144052866034,4.31245897701426,1.79339832132651e-05,0.00236341570500277,231,661
"metastasis","BRCA","M0s_M0l","RP11-45P15.4",-0.307285133776545,-3.82597514300985,0.000139275810207364,0.00748858176322954,231,661
"metastasis","BRCA","M0s_M0l","RP11-305K5.1",-0.247047148270907,-3.07706169095765,0.00215397152872823,0.0304135349676102,231,661
"metastasis","BRCA","M0s_M0l","RP11-902B17.1",-0.371205990818882,-4.10870649324925,4.3427940482126e-05,0.00362963311524141,231,661
"metastasis","BRCA","M0s_M0l","CTD-2521M24.11",-0.214093657833198,-2.93400494630483,0.00343140133269496,0.0397628419949015,231,661
"metastasis","BRCA","M0s_M0l","RP11-285E23.2",-0.294025736238039,-2.96080431792057,0.00314915950737252,0.0380674479299474,231,661
"metastasis","BRCA","M0s_M0l","RP11-73M7.6",-0.315791626515595,-3.43161471999736,0.000627396582539913,0.0152000290361479,231,661
"metastasis","BRCA","M0s_M0l","CTA-363E6.6",-0.409078045845852,-3.72170858051078,0.000210196038302529,0.00898534279654796,231,661
"metastasis","BRCA","M0s_M0l","CADM3-AS1",-0.665620454414622,-4.19482849502595,3.00191059512215e-05,0.00305694562269939,231,661
"metastasis","BRCA","M0s_M0l","RP11-102G14.1",-0.409255048404526,-4.24904707657272,2.37110103100395e-05,0.00270104576769111,231,661
"metastasis","BRCA","M0s_M0l","AE000661.37",-0.345192959137129,-2.93796071613944,0.00338833872236064,0.0396429176400059,231,661
"metastasis","BRCA","M0s_M0l","RP11-166P13.4",-0.323863679462417,-2.99215103484172,0.00284601442766713,0.0354880574551963,231,661
"metastasis","BRCA","M0s_M0l","RP11-103B5.4",-0.256569635190201,-3.12627866720398,0.00182732888526631,0.0284600241464933,231,661
"metastasis","BRCA","M0s_M0l","RP11-618L22.1",-0.275808093532894,-3.61901694711757,0.000312256787601988,0.0105915509909511,231,661
"metastasis","BRCA","M0s_M0l","FOXD1-AS1",0.801947983815537,4.5685930806651,5.59621650955287e-06,0.00101654516650554,231,661
"metastasis","BRCA","M0s_M0l","RP11-401P9.4",-0.542647947809925,-4.75584194152377,2.30153452496184e-06,0.000704508396894987,231,661
"metastasis","BRCA","M0s_M0l","ALKBH3-AS1",-0.302742607568957,-3.63052353481445,0.000298852855468233,0.0105715265347473,231,661
"metastasis","BRCA","M0s_M0l","CTC-529I10.2",-0.229203271256842,-3.08131102972648,0.00212378569153627,0.0301775129657829,231,661
"metastasis","BRCA","M0s_M0l","RP11-53O19.1",-0.7015467856024,-2.87800636471821,0.00409693841002877,0.0444838821547712,231,661
"metastasis","BRCA","M0s_M0l","RP11-359D14.2",-0.339786978733912,-3.66068713593375,0.000266232731271682,0.00995274677915784,231,661
"metastasis","BRCA","M0s_M0l","RP11-28F1.2",-0.410430275381357,-3.33286436351344,0.000894721997572631,0.018478981359807,231,661
"metastasis","BRCA","M0s_M0l","RP1-172N19.5",-0.316137352265499,-2.82140788440343,0.0048868690932881,0.0495394376711755,231,661
"metastasis","BRCA","M0s_M0l","RP11-888D10.3",-0.302420828028,-3.29944374617227,0.00100691266278635,0.0196158261060494,231,661
"metastasis","BRCA","M0s_M0l","RP11-704M14.1",-0.663505088046586,-3.61842269351355,0.000312964113095251,0.0105915509909511,231,661
"metastasis","BRCA","M0s_M0l","RP11-314C16.1",-0.342459149924725,-4.16740353781448,3.37894553952246e-05,0.00315682316531749,231,661
"metastasis","BRCA","M0s_M0l","AC108142.1",-0.389294156720399,-2.89919471360274,0.00383241937666244,0.0428580542937575,231,661
"metastasis","BRCA","M0s_M0l","RP11-677M14.7",-0.288638947818266,-3.07310675325247,0.0021824195447123,0.0304687663171686,231,661
"metastasis","BRCA","M0s_M0l","CTC-429P9.3",-0.217048118323723,-3.4662156164632,0.000552876110318965,0.0142368440039661,231,661
"metastasis","BRCA","M0s_M0l","CTC-558O2.1",-0.596719588423574,-3.65082251975494,0.000276513669536959,0.0101554555899339,231,661
"metastasis","BRCA","M0s_M0l","RP11-354A14.1",-0.194417542843198,-3.02089591442865,0.00259173762183372,0.0335627525170413,231,661
"metastasis","BRCA","M0s_M0l","RP11-389C8.2",-0.243367030569687,-3.37247279824131,0.000776818096273912,0.0173381028802953,231,661
"metastasis","BRCA","M0s_M0l","LINC01184",-0.192499469461231,-3.22845864702893,0.00128976323835068,0.0230545178855185,231,661
"metastasis","BRCA","M0s_M0l","SNHG16",0.189207818412279,3.07870027806438,0.00214228520142754,0.0303122080816726,231,661
"metastasis","BRCA","M0s_M0l","RP11-348P10.2",-0.188239841230196,-2.98176475022809,0.0029433660620067,0.0361868658122795,231,661
"metastasis","BRCA","M0s_M0l","RP11-50I19.2",-0.450760949495203,-5.03136438765381,5.88270761405328e-07,0.000367189097857633,231,661
"metastasis","BRCA","M0s_M0l","CTD-2263F21.1",-0.435317439538273,-5.17592038197362,2.79933799326541e-07,0.000332075859161422,231,661
"metastasis","BRCA","M0s_M0l","ZNF205-AS1",-0.26822360590118,-3.23626953047384,0.00125538148940689,0.0225599438243415,231,661
"metastasis","BRCA","M0s_M0l","RP11-298I3.4",-0.281323219570638,-2.83250982467166,0.00472181952758876,0.0485993094102972,231,661
"metastasis","BRCA","M0s_M0l","CDR1-AS",-0.487971184052279,-3.1399559276223,0.00174501952674908,0.0276610288662277,231,661
"metastasis","BRCA","M0s_M0l","LINC01024",-0.20503433699917,-2.89216134962884,0.00391845004487519,0.04345858539869,231,661
"metastasis","BRCA","M0s_M0l","RP11-231E19.1",-0.283949534612517,-2.94932822498854,0.00326732051753959,0.0387979879830099,231,661
"metastasis","BRCA","M0s_M0l","AC006129.1",-0.491827115315219,-4.30377247018257,1.86372611761861e-05,0.00236341570500277,231,661
"metastasis","BRCA","M0s_M0l","RP11-417E7.2",-0.578595543512672,-4.3121331399785,1.79599001829353e-05,0.00236341570500277,231,661
"metastasis","BRCA","M0s_M0l","ATP1A1-AS1",-0.268849198324664,-4.06475773609181,5.22988071498657e-05,0.00407755133156594,231,661
"metastasis","BRCA","M0s_M0l","RP11-321G12.1",-0.93767992615926,-4.16720673780224,3.38180728913643e-05,0.00315682316531749,231,661
"metastasis","BRCA","M0s_M0l","RP11-546K22.3",-0.26965522042903,-2.88294667266377,0.0040338204062554,0.0439405299034725,231,661
"metastasis","BRCA","M0s_M0l","AC012360.6",-0.427479804872149,-3.45924500827341,0.000567189839339296,0.0143311387601482,231,661
"metastasis","BRCA","M0s_M0l","AC092162.1",-0.472583517424353,-3.48513332332149,0.000515710136277175,0.0136999518811024,231,661
"metastasis","BRCA","M0s_M0l","CH507-210P18.1",-0.972322802445369,-4.52207545590751,6.9446055264138e-06,0.00120599334691857,231,661
"metastasis","BRCA","M0s_M0l","LINC01410",-0.431530018234122,-3.0184866250174,0.00261222282765016,0.0336678439244559,231,661
"metastasis","BRCA","M0s_M0l","RP11-497H16.9",-0.257901365730898,-3.03319751827239,0.00248941703488643,0.03274241074652,231,661
"metastasis","BRCA","M0s_M0l","PCAT18",-0.943333582582485,-3.83570246222982,0.000133962316674635,0.00732664019563739,231,661
"metastasis","BRCA","M0s_M0l","RP11-793H13.11",-0.235485436937012,-2.93128625182382,0.0034612858140759,0.0399713092034435,231,661
"metastasis","BRCA","M0s_M0l","AC002064.5",-0.268748079244932,-2.88856660159335,0.00396309539401946,0.0435806315957318,231,661
"metastasis","BRCA","M0s_M0l","RP1-151F17.1",-0.281931581983905,-3.07253130884576,0.00218658736768632,0.0304687663171686,231,661
"metastasis","BRCA","M0s_M0l","RP11-25L3.3",-0.301117126894565,-3.06029585487473,0.00227695402399986,0.031185476001645,231,661
"metastasis","BRCA","M0s_M0l","RP4-669L17.10",-0.268404771691348,-3.22888813797488,0.00128785032261813,0.0230545178855185,231,661
"metastasis","BRCA","M0s_M0l","RP4-530I15.6",-0.388195453986686,-3.19557714291064,0.00144426229425882,0.0246994577091947,231,661
"metastasis","BRCA","M0s_M0l","AC015971.2",-0.382138794634144,-3.14583755377205,0.00171068539966116,0.0273750394550539,231,661
"metastasis","BRCA","M0s_M0l","RAP2C-AS1",-0.318678635278501,-4.24213355949517,2.44386469076108e-05,0.00273753576443421,231,661
"metastasis","BRCA","M0s_M0l","RP13-766D20.2",-0.311080364743705,-2.8343013525898,0.00469566411589468,0.048553166958351,231,661
"metastasis","BRCA","M0s_M0l","LINC01546",-0.285012083478499,-3.68752530884995,0.000240048946023838,0.00957972550107944,231,661
"metastasis","BRCA","M0s_M0l","RP11-49G2.3",-0.317331449691802,-3.08635502199865,0.00208845947658327,0.0298944471354385,231,661
"metastasis","BRCA","M0s_M0l","LINC00702",-0.341539594830136,-3.29001969875618,0.00104082938361313,0.0200255280982053,231,661
"metastasis","BRCA","M0s_M0l","CTC-429P9.2",-0.266334011116229,-3.01646077377906,0.00262956245597678,0.0337921400891395,231,661
"metastasis","BRCA","M0s_M0l","MAPT-IT1",-1.03122418599469,-4.99410785366924,7.10230363360992e-07,0.000367189097857633,231,661
"metastasis","BRCA","M0s_M0l","C4A-AS1",-0.449371924375327,-3.16720199026389,0.0015911392753639,0.0263400174131054,231,661
"metastasis","BRCA","M0s_M0l","HLA-DQB1-AS1",-0.447585478699386,-3.44358828610948,0.000600609534265495,0.0149185336797821,231,661
"metastasis","BRCA","M0s_M0l","AC026904.1",-0.272237002551431,-2.91246842025775,0.00367472625970019,0.0417193162017652,231,661
"metastasis","BRCA","M0s_M0l","XXcos-LUCA16.1",-0.234234831910313,-3.75854113692946,0.000181956299189691,0.00873520204895654,231,661
"metastasis","BRCA","M0s_M0l","RP11-91K9.1",-0.676194348935818,-3.65543521612861,0.000271660762354297,0.0100332369428264,231,661
"metastasis","BRCA","M0s_M0l","LINC00160",-0.449699495660232,-3.07398706259072,0.00217605776188536,0.0304687663171686,231,661
"metastasis","BRCA","M0s_M0l","RP4-773N10.4",-0.199452293117043,-3.06650812532924,0.00223065270045282,0.0307848394245244,231,661
"metastasis","BRCA","M0s_M0l","RP11-7F17.3",-0.288207278750935,-3.04712558523691,0.00237804493235183,0.0320297394595924,231,661
"metastasis","BRCA","M0s_M0l","ST8SIA6-AS1",0.792841567392842,2.89133869641576,0.00392862650694962,0.043499668456686,231,661
"metastasis","BRCA","M0s_M0l","RP11-650K20.3",-0.277654033967607,-3.05146189819929,0.00234431502973968,0.0317024976154535,231,661
"metastasis","BRCA","M0s_M0l","EIF1B-AS1",-0.23333235293313,-3.35369123737687,0.00083079870745409,0.0178338248949966,231,661
"metastasis","BRCA","M0s_M0l","CTB-47B11.3",-0.330821608059469,-3.66958564521812,0.000257267634254684,0.00995274677915784,231,661
"metastasis","BRCA","M0s_M0l","RP11-672A2.4",-0.353633521802748,-3.52331148254156,0.000447699775236384,0.0124854364703889,231,661
"metastasis","BRCA","M0s_M0l","ZRANB2-AS2",-0.221663951712605,-2.97560013999815,0.00300257749279059,0.036691496961901,231,661
"metastasis","BRCA","M0s_M0l","CH507-236L23.1",-0.297357740455327,-3.2696422580908,0.00111781785556501,0.0208418692813392,231,661
"metastasis","BRCA","M0s_M0l","RP11-359E3.4",-0.180579525987517,-3.02820797866094,0.00253046366726409,0.0330237792382174,231,661
"metastasis","BRCA","M0s_M0l","KB-1517D11.4",-0.356423375580056,-3.66037568313454,0.000266551766143195,0.00995274677915784,231,661
"metastasis","BRCA","M0s_M0l","AC144831.1",-0.474232744094643,-4.83506991048461,1.56552380144187e-06,0.000644420545650836,231,661
"metastasis","BRCA","M0s_M0l","CTD-2013N24.2",-0.219977817817939,-3.35912129911566,0.000814844241564691,0.0177777769073884,231,661
"metastasis","BRCA","M0s_M0l","C4B-AS1",-0.449371924375327,-3.16720199026389,0.0015911392753639,0.0263400174131054,231,661
"metastasis","BRCA","M0s_M0l","FGF14-AS2",-0.352559219640222,-3.25169537711098,0.00118995730057285,0.0217921063137606,231,661
"metastasis","BRCA","M0s_M0l","CTD-2588E21.1",-0.246926559092735,-2.94160883677865,0.00334906264166282,0.0393514860395382,231,661
"metastasis","BRCA","M0s_M0l","PPP3CB-AS1",-0.190332931966914,-3.19766404193655,0.00143397014860307,0.0245860034917379,231,661
"metastasis","BRCA","M0s_M0l","FOXP4-AS1",0.372422252161834,3.0181752751757,0.0026148808999503,0.0336678439244559,231,661
"metastasis","BRCA","M0s_M0l","TAPT1-AS1",-0.274164733546292,-3.19233761714448,0.00146037413493648,0.0247857943457274,231,661
"metastasis","BRCA","M0s_M0l","WDFY3-AS2",-0.242667017960798,-3.07388016154821,0.00217682940049582,0.0304687663171686,231,661
"metastasis","BRCA","M0s_M0l","GSN-AS1",-0.307900190290231,-3.47491562232997,0.000535483951598306,0.0139501427003029,231,661
"metastasis","BRCA","M0s_M0l","RP11-167H9.3",-0.33236806943916,-3.15610733921678,0.00165222355751156,0.0269161356176267,231,661
"metastasis","BRCA","M0s_M0l","SAP30L-AS1",-0.329909991996494,-3.33373960860678,0.000891946197876179,0.018478981359807,231,661
"metastasis","BRCA","M0s_M0l","RP11-142A22.4",-0.373223687308127,-3.32920831221897,0.0009064039445356,0.0185366918940865,231,661
"metastasis","BRCA","M0s_M0l","MIR646HG",-0.447815696202606,-3.71725471574088,0.000213877539872937,0.00898534279654796,231,661
"metastasis","BRCA","M0s_M0l","RP11-750H9.5",-0.357258049213398,-3.55235429413413,0.000401681774429395,0.0118408035348244,231,661
"metastasis","BRCA","M0s_M0l","AP000439.1",-0.445036244834451,-3.73803278021488,0.000197206073148348,0.00889544978275201,231,661
"metastasis","BRCA","M0s_M0l","RP11-789C17.1",-0.509655248351359,-5.14121270181745,3.351384827354e-07,0.000332075859161422,231,661
"metastasis","BRCA","M0s_M0l","RP11-686D22.4",-0.311113891211734,-3.71270382478827,0.000217701830226174,0.00905411441243247,231,661
"metastasis","BRCA","M0s_M0l","LINC01085",-0.490052043718216,-3.18365682359076,0.00150436979779923,0.0254041945000217,231,661
"metastasis","BRCA","M0s_M0l","LINC00939",-0.520985256264578,-2.91671701169052,0.00362551520186023,0.0413702676938924,231,661
"metastasis","BRCA","M0s_M0l","CTD-3247H4.2",-0.290417144904713,-3.1321965592029,0.00179128613647121,0.0282611129653122,231,661
"metastasis","BRCA","M0s_M0l","NOP14-AS1",-0.159385456191214,-2.94288458808836,0.00333542606425074,0.0392598924305241,231,661
"metastasis","BRCA","M0s_M0l","AC015849.19",-0.269165774653962,-2.98167592955271,0.00294421155685854,0.0361868658122795,231,661
"metastasis","BRCA","M0s_M0l","HCP5B",-0.32497001509926,-3.05677198292384,0.0023036085497189,0.0313412005317019,231,661
"metastasis","BRCA","M0s_M0l","ZNF30-AS1",-0.284084646117626,-2.98330620333502,0.00292872808573153,0.0361868658122795,231,661
"metastasis","BRCA","M0s_M0l","LINC01605",-0.345465626735397,-3.28623141275848,0.00105475925409383,0.0200255280982053,231,661
"metastasis","BRCA","M0s_M0l","RP11-761I4.5",-0.320108872151831,-3.51217553406865,0.000466617174544944,0.0126968989073545,231,661
"metastasis","BRCA","M0s_M0l","RP5-952N6.1",-0.49400211298288,-4.02010786848272,6.30563945647401e-05,0.0046065437811915,231,661
"metastasis","BRCA","M0s_M0l","RP11-428K3.1",-0.37046641916099,-3.00652724413726,0.00271612061746822,0.0344738494388347,231,661
"metastasis","BRCA","M0s_M0l","RP11-405M12.4",-0.291006531301983,-3.30115288549741,0.00100087243061034,0.0195548360643374,231,661
"metastasis","BRCA","M0s_M0l","CH17-132F21.5",-0.322729456484269,-3.47290765902918,0.00053945213144078,0.0139501427003029,231,661
"metastasis","BRCA","M0s_M0l","LINC00993",-1.05006933536124,-3.33466458747303,0.000889021361584201,0.018478981359807,231,661
"metastasis","BRCA","M0s_M0l","RP11-507K2.3",-0.470623055659378,-4.59342208790528,4.98321298968502e-06,0.000977463051285397,231,661
"metastasis","BRCA","M0s_M0l","CTD-2547L24.3",-0.27542352530073,-3.30891543150776,0.000973859495948662,0.0191383323750613,231,661
"metastasis","BRCA","M0s_M0l","AC099684.1",-0.583620013291943,-4.15544139848746,3.55714454346724e-05,0.0032750093803621,231,661
"metastasis","BRCA","M0s_M0l","MAPT-AS1",-0.985069359007427,-4.74621858904344,2.41090509278154e-06,0.000704508396894987,231,661
"metastasis","BRCA","M0s_M0l","LINC00475",-0.314080014359714,-2.84230644005339,0.00458039156472432,0.0477283902426545,231,661
"metastasis","BRCA","M0s_M0l","ZNF582-AS1",-0.375482561524981,-3.95231377261626,8.34806166077074e-05,0.00555518043782576,231,661
"metastasis","BRCA","M0s_M0l","CCDC26",-0.201066712946888,-3.01308584776542,0.0026586832455052,0.0341011642996955,231,661
"metastasis","BRCA","M0s_M0l","FAM215A",-0.256532304477898,-3.35971802036303,0.000813108444697974,0.0177777769073884,231,661
"metastasis","BRCA","M0s_M0l","CTD-2541J13.1",-0.306438810247784,-2.85403411294731,0.00441614612202506,0.0465218151820226,231,661
"metastasis","BRCA","M0s_M0l","FAM83A-AS1",0.492676235193144,3.62811950172746,0.000301607880181618,0.0105851512837012,231,661
"metastasis","BRCA","M0s_M0l","RASGRF2-AS1",-0.265303161518439,-3.21390910751451,0.00135613865171746,0.0237359580161277,231,661
"metastasis","BRCA","M0s_M0l","RP11-701H24.4",-0.384792917576778,-3.06492996840663,0.00224233242409577,0.0308826152097288,231,661
"metastasis","BRCA","M0s_M0l","CTB-33O18.2",-0.548244487260357,-3.26417724894726,0.00113934431683552,0.0210371789929987,231,661
"metastasis","BRCA","M0s_M0l","DNMBP-AS1",-0.455890602123712,-3.18055115283432,0.00152040464525326,0.0256106256159076,231,661
"metastasis","BRCA","M0s_M0l","CTD-2516F10.2",-0.332629479677532,-3.66747265845422,0.0002593703910022,0.00995274677915784,231,661
"metastasis","BRCA","M0s_M0l","RP11-253M7.1",-0.244500685225801,-3.21406462230827,0.00135541280014091,0.0237359580161277,231,661
"metastasis","BRCA","M0s_M0l","RP11-414J4.2",0.402360940450657,2.84634257102168,0.00452325056126169,0.047325194822149,231,661
"metastasis","BRCA","M0s_M0l","RP11-356J5.13",-0.215016773935418,-3.20872462107006,0.00138054334370023,0.0239139995180651,231,661
"metastasis","BRCA","M0s_M0l","RP13-580F15.2",-0.5682715279012,-3.83549443803373,0.00013407391905346,0.00732664019563739,231,661
"metastasis","BRCA","M0s_M0l","LINC00890",-0.30904095110396,-3.12152158960733,0.00185678439659195,0.0285570890835115,231,661
"metastasis","BRCA","M0s_M0l","RP11-57H14.4",-0.234065449024316,-3.1076048983901,0.0019454827159553,0.0292518777045539,231,661
"metastasis","BRCA","M0s_M0l","CTD-2201G3.1",-0.342877190950469,-2.99253673231738,0.00284245661758427,0.0354880574551963,231,661
"metastasis","BRCA","M0s_M0l","RP11-158H5.7",-0.317771163508263,-3.92312226183956,9.40810788185657e-05,0.00589814987085027,231,661
"metastasis","BRCA","M0s_M0l","WNT5A-AS1",-0.421132396757556,-3.70598799613878,0.000223463045101066,0.00915789711051382,231,661
"metastasis","BRCA","M0s_M0l","SGMS1-AS1",-0.359218406466822,-4.74758687059312,2.39505509756399e-06,0.000704508396894987,231,661
"metastasis","BRCA","M0s_M0l","RP11-374P20.4",-0.31513237512565,-3.12449371039078,0.00183833043559841,0.0284867458881662,231,661
"metastasis","BRCA","M0s_M0l","RP11-313D6.3",-0.330968574856007,-3.92903755141928,9.18351566000647e-05,0.00587832464294319,231,661
"metastasis","BRCA","M0s_M0l","AC001226.7",-0.262489670083798,-3.31255996397284,0.000961411565857303,0.0190399738387689,231,661
"metastasis","BRCA","M0s_M0l","RP5-1063M23.1",-0.291815759760108,-2.8309526031852,0.00474466141863732,0.0487597391355679,231,661
"metastasis","BRCA","M0s_M0l","RP4-639F20.1",-0.551550658452918,-6.34669597095624,3.48689280718813e-10,2.34354065571114e-06,231,661
"metastasis","BRCA","M0s_M0l","RP11-673E11.2",-0.397924237797673,-3.10865227846598,0.00193867399567103,0.0292518777045539,231,661
"metastasis","BRCA","M0s_M0l","RP11-575L7.8",-0.364706865787482,-3.00379860707663,0.00274034960170638,0.0344904300993793,231,661
"metastasis","BRCA","M0s_M0l","LINC00840",-0.391113228807075,-3.58566005022193,0.000354369679837274,0.0111544688474611,231,661
"metastasis","BRCA","M0s_M0l","AC004067.5",-0.295521108178798,-4.12154671032867,4.11190081367774e-05,0.00350419426313539,231,661
"metastasis","BRCA","M0s_M0l","USP46-AS1",-0.223346358507246,-3.5978137568274,0.00033844471669587,0.0108836695737461,231,661
"metastasis","BRCA","M0s_M0l","MIR205HG",-0.68920057291992,-3.35146619506652,0.000837419721696246,0.0178676125381602,231,661
"metastasis","BRCA","M0s_M0l","RP11-446H18.5",-0.247518604647156,-2.89338815583667,0.00390331863473364,0.0433623215604047,231,661
"metastasis","BRCA","M0s_M0l","VIPR1-AS1",-0.395634422881718,-3.5801930098089,0.000361759679649446,0.0111544688474611,231,661
"metastasis","BRCA","M0s_M0l","MKNK1-AS1",-0.310524269744291,-3.44547383971752,0.000596489686621815,0.0149033724304283,231,661
"metastasis","BRCA","M0s_M0l","RP11-195B17.1",-0.37095298453487,-4.66316822679752,3.58670224474584e-06,0.000892823177293956,231,661
"metastasis","BRCA","M0s_M0l","UBA6-AS1",-0.159220175446222,-3.00482720078294,0.00273119305346912,0.0344738494388347,231,661
"metastasis","BRCA","M0s_M0l","LINC00211",-0.218200593220179,-2.84311169350359,0.00456893926877869,0.0476829826482323,231,661
"metastasis","BRCA","ME_M1L","AC093627.9",-1.05939890601128,-4.59953448529,4.82857537432826e-06,0.0324383693647373,892,20
"metastasis","CESC","M0s_M0l","AF196972.9",-1.03501447368421,-5.11264333877404,1.23224568992035e-06,0.00790978508359872,76,38
"metastasis","COAD","M0l_M1L","RP11-66B24.7",1.35315289565641,4.90816984762136,1.75240560894166e-06,0.0108596575586115,183,39
"metastasis","COAD","ME_M1L","RP11-66B24.7",1.33159511892403,4.826680181264,2.52032428426947e-06,0.015563002455364,187,39
"metastasis","ESCA","M0s_M0l","RP11-725G5.2",-0.920799130056537,-3.28757593968801,0.00126858357509988,0.0303685632004288,19,121
"metastasis","ESCA","M0s_M0l","AC009014.3",-2.67121883427575,-3.93930124602235,0.000126687761218163,0.0102281736630546,19,121
